date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,optionid,index_flag,issuer,exercise_style
2021-06-03,2021-06-04,P,637500,145.1,153.7,1,139945536,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,640000,147.6,156.1,0,139945537,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,642500,150.1,158.7,0,139945538,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,645000,152.6,161.1,0,139945539,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,647500,155.1,163.5,0,139945540,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,650000,157.6,166.1,5,139945541,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,652500,160.1,168.6,0,139945542,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,655000,162.6,171.1,0,139945543,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,657500,165.1,173.6,0,139945544,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,660000,167.6,176.1,0,139945545,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,662500,170.1,178.5,0,139945546,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,665000,172.6,181,0,139945547,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,667500,175.1,183.6,0,139945548,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,670000,177.6,186.1,0,139945549,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,672500,180.1,188.4,0,139945550,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,675000,182.6,191,0,139945551,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,677500,185.1,193.6,0,140044915,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,680000,187.6,196.1,0,139945552,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,682500,190.1,198.6,0,140044916,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,685000,192.6,202.1,0,139945553,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,687500,195.1,203.5,0,140044917,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,690000,197.5,205.8,0,139945554,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,692500,200,208.6,0,140044918,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,695000,202.5,211.1,0,139945555,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,697500,205,213.6,0,140044919,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,700000,207.5,216.1,0,139945556,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,702500,210,218.5,0,140044920,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,705000,212.5,221,0,139945557,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,707500,215,223.4,0,140044921,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,710000,217.5,226.3,0,139945558,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,715000,221,232.5,0,139945559,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,720000,226,237.6,0,139977041,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,725000,231,242.6,0,140044922,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,730000,236,247.4,0,139977042,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,735000,241,252.5,0,140044923,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,740000,245,257.6,0,139977043,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,745000,250,262.6,0,140044924,0,STRATEGY INC.,A
